calendar_dt,store_id,fact_staff_value_lag_1,fact_load_factor_lag_1,num_available_couriers_lag_1,fact_num_orders_lag_1,fact_percent_lateness_lag_1,city_nm,store_lifetime_in_days,fact_staff_churn,flag_high_load_lag_1,marketing_costs_lag_1,fact_couriers_with_shifts_lag_1
2025-11-17,489b6d77-adb2-11ef-b973-08c0eb32008b,7,7.8,7,39,80.95238095238095,Москва,326.0,0.0,0,4272657043.927358,5
2025-11-24,489b6d77-adb2-11ef-b973-08c0eb32008b,5,6.8,7,34,95.23809523809524,Москва,333.0,0.0,0,1051723164.501579,5
2025-11-03,48a48d59-0b70-11ef-b973-08c0eb32008b,1,0.8333333333333334,10,10,,Петрозаводск,508.0,4.0,1,832329589.5026296,12
2025-11-10,48a48d59-0b70-11ef-b973-08c0eb32008b,8,2.769230769230769,12,36,65.21739130434783,Петрозаводск,515.0,0.0,0,2149622273.4959183,13
2025-11-17,48a48d59-0b70-11ef-b973-08c0eb32008b,7,3.272727272727273,12,36,76.47058823529412,Петрозаводск,522.0,4.0,1,13588284573.960752,11
2025-11-24,48a48d59-0b70-11ef-b973-08c0eb32008b,8,3.909090909090909,9,43,88.46153846153845,Петрозаводск,529.0,1.0,1,272971186.3969883,11
2025-11-03,48aad35c-ac74-11ed-885d-08c0eb32014b,1,0.7142857142857143,10,10,,Москва,928.0,0.0,0,9390753800.29762,14
2025-11-10,48aad35c-ac74-11ed-885d-08c0eb32014b,7,3.642857142857143,16,51,52.5,Москва,935.0,0.0,0,626126490.1158094,14
2025-11-17,48aad35c-ac74-11ed-885d-08c0eb32014b,8,3.857142857142857,16,54,55.81395348837209,Москва,942.0,0.0,0,19765835.72476186,14
2025-11-24,48aad35c-ac74-11ed-885d-08c0eb32014b,8,4.333333333333333,14,52,61.90476190476191,Москва,949.0,0.0,0,60870260.98753746,12
2025-11-03,48b1fdce-4dc0-11f0-9bb2-be3af2b6059f,1,1.1111111111111112,10,10,,Москва,47.0,1.0,1,9960496.129811436,9
2025-11-10,48b1fdce-4dc0-11f0-9bb2-be3af2b6059f,6,1.8888888888888888,8,17,75.0,Москва,54.0,5.0,1,,9
2025-11-17,48b1fdce-4dc0-11f0-9bb2-be3af2b6059f,7,1.7777777777777777,10,16,88.88888888888889,Москва,61.0,1.0,1,,9
2025-11-24,48b1fdce-4dc0-11f0-9bb2-be3af2b6059f,7,2.0,9,18,100.0,Москва,68.0,3.0,1,,9
2025-11-03,48b757e3-29ab-11f0-aa3c-be3af2b6059f,1,0.4166666666666667,10,10,,Новосибирск,88.0,5.0,1,5836613884.410866,24
2025-11-10,48b757e3-29ab-11f0-aa3c-be3af2b6059f,16,3.2,23,64,100.0,Новосибирск,95.0,5.0,1,2628539769.9917254,20
2025-11-17,48b757e3-29ab-11f0-aa3c-be3af2b6059f,19,3.35,19,67,100.0,Новосибирск,102.0,5.0,1,5701755476.325576,20
2025-11-24,48b757e3-29ab-11f0-aa3c-be3af2b6059f,20,2.64,17,66,100.0,Новосибирск,109.0,5.0,1,1129049930.6673641,25
2025-11-03,48bb4d7a-687a-11f0-a97c-be3af2b6059f,1,0.7142857142857143,10,10,,Пенза,49.0,3.0,1,,14
2025-11-10,48bb4d7a-687a-11f0-a97c-be3af2b6059f,9,2.3846153846153846,8,31,69.23076923076923,Пенза,56.0,4.0,1,455983316.77003944,13
2025-11-17,48bb4d7a-687a-11f0-a97c-be3af2b6059f,13,2.0,10,30,88.88888888888889,Пенза,63.0,5.0,1,,15
2025-11-24,48bb4d7a-687a-11f0-a97c-be3af2b6059f,10,2.142857142857143,10,30,81.81818181818183,Пенза,70.0,5.0,1,37502270.47413522,14
2025-11-03,48d95998-a181-11ed-ae77-08c0eb320147,1,0.5882352941176471,10,10,,Нижнекамск,987.0,2.0,1,,17
2025-11-10,48d95998-a181-11ed-ae77-08c0eb320147,7,2.3125,9,37,80.95238095238095,Нижнекамск,994.0,0.0,0,1841015943.9723456,16
2025-11-17,48d95998-a181-11ed-ae77-08c0eb320147,7,2.375,9,38,53.333333333333336,Нижнекамск,1001.0,0.0,0,,16
2025-11-24,48d95998-a181-11ed-ae77-08c0eb320147,8,2.8125,8,45,100.0,Нижнекамск,1008.0,2.0,1,,16
2025-11-03,48dd6e38-710f-11eb-85a3-1c34dae33151,1,1.25,10,10,,Краснодар,1694.0,2.0,1,110737900.3732294,8
2025-11-10,48dd6e38-710f-11eb-85a3-1c34dae33151,9,2.9166666666666665,12,35,54.54545454545454,Краснодар,1701.0,0.0,1,24908976625.50423,12
2025-11-17,48dd6e38-710f-11eb-85a3-1c34dae33151,11,3.5833333333333335,17,43,95.23809523809524,Краснодар,1708.0,0.0,1,1481741121.331899,12
2025-11-24,48dd6e38-710f-11eb-85a3-1c34dae33151,9,3.3333333333333335,13,40,82.6086956521739,Краснодар,1715.0,1.0,1,65465915.91487038,12
2025-11-03,48f6d47c-3d0d-11ef-b973-08c0eb32008b,1,1.4285714285714286,10,10,,Санкт-Петербург,459.0,3.0,1,12568229365.212557,7
2025-11-10,48f6d47c-3d0d-11ef-b973-08c0eb32008b,7,6.0,7,48,81.81818181818183,Санкт-Петербург,466.0,2.0,1,303696628681.5579,8
2025-11-17,48f6d47c-3d0d-11ef-b973-08c0eb32008b,8,7.0,8,49,87.5,Санкт-Петербург,473.0,2.0,1,1170505738.18612,7
2025-11-24,48f6d47c-3d0d-11ef-b973-08c0eb32008b,6,7.428571428571429,7,52,90.0,Санкт-Петербург,480.0,3.0,1,,7
2025-11-03,48f8c2fb-48f3-11ea-8a1c-0050560306e1,1,1.1111111111111112,10,10,,Москва,2077.0,5.0,1,5609912.288344169,9
2025-11-10,48f8c2fb-48f3-11ea-8a1c-0050560306e1,11,4.0,12,48,86.04651162790698,Москва,2084.0,1.0,1,,12
2025-11-17,48f8c2fb-48f3-11ea-8a1c-0050560306e1,11,4.636363636363637,14,51,88.09523809523809,Москва,2091.0,4.0,1,70477361.85620718,11
2025-11-24,48f8c2fb-48f3-11ea-8a1c-0050560306e1,12,5.111111111111111,13,46,100.0,Москва,2098.0,4.0,1,4154212082.9169784,9
2025-11-03,49087fa1-099c-11ec-a0ee-ec0d9a21b021,1,1.4285714285714286,10,10,,Москва,1470.0,0.0,0,2073115128138.6238,7
2025-11-10,49087fa1-099c-11ec-a0ee-ec0d9a21b021,6,5.285714285714286,10,37,66.66666666666666,Москва,1477.0,0.0,0,924344357.2592936,7
2025-11-17,49087fa1-099c-11ec-a0ee-ec0d9a21b021,6,6.833333333333333,10,41,87.5,Москва,1484.0,0.0,0,103325130.01256444,6
2025-11-24,49087fa1-099c-11ec-a0ee-ec0d9a21b021,6,5.0,11,40,93.5483870967742,Москва,1491.0,0.0,0,130882236.48420373,8
2025-11-03,49256c39-fe27-11ee-ae7a-08c0eb320147,1,1.1111111111111112,10,10,,Новосибирск,504.0,0.0,0,198717541.861841,9
2025-11-10,49256c39-fe27-11ee-ae7a-08c0eb320147,6,3.3,10,33,40.0,Новосибирск,511.0,0.0,1,591622560.6623741,10
2025-11-17,49256c39-fe27-11ee-ae7a-08c0eb320147,6,4.0,9,36,77.77777777777779,Новосибирск,518.0,0.0,1,,9
2025-11-24,49256c39-fe27-11ee-ae7a-08c0eb320147,8,3.2,11,32,83.33333333333334,Новосибирск,525.0,0.0,0,10038080644.756596,10
2025-11-03,4936d84b-47b3-11ec-85ad-1c34dae33151,1,1.0,10,10,,Брянск,1412.0,4.0,1,6863486926.601555,10
2025-11-10,4936d84b-47b3-11ec-85ad-1c34dae33151,10,2.1538461538461537,8,28,78.26086956521739,Брянск,1419.0,3.0,1,2652199322.21161,13
2025-11-17,4936d84b-47b3-11ec-85ad-1c34dae33151,9,2.25,9,27,70.0,Брянск,1426.0,3.0,1,237204430.34715596,12
2025-11-24,4936d84b-47b3-11ec-85ad-1c34dae33151,9,2.888888888888889,9,26,77.77777777777779,Брянск,1433.0,1.0,1,108722123343.07466,9
2025-11-03,493c4690-6a32-11ed-b107-08c0eb31fffb,1,0.7692307692307693,10,10,,Сочи,1055.0,4.0,1,148955974.72063088,13
2025-11-10,493c4690-6a32-11ed-b107-08c0eb31fffb,10,2.2857142857142856,11,32,75.0,Сочи,1062.0,5.0,1,3261429079290.006,14
2025-11-17,493c4690-6a32-11ed-b107-08c0eb31fffb,12,2.6923076923076925,10,35,95.65217391304348,Сочи,1069.0,4.0,1,3076267380.2505217,13
2025-11-24,493c4690-6a32-11ed-b107-08c0eb31fffb,9,2.5,8,30,86.36363636363636,Сочи,1076.0,2.0,1,,12
2025-11-03,493e56c6-70c3-11ed-b107-08c0eb31fffb,1,0.38461538461538464,10,10,,Красноярск,1046.0,1.0,1,,26
2025-11-10,493e56c6-70c3-11ed-b107-08c0eb31fffb,10,2.5416666666666665,17,61,77.77777777777779,Красноярск,1053.0,0.0,1,,24
2025-11-17,493e56c6-70c3-11ed-b107-08c0eb31fffb,10,3.1363636363636362,17,69,87.5,Красноярск,1060.0,0.0,0,1595243189.2012255,22
2025-11-24,493e56c6-70c3-11ed-b107-08c0eb31fffb,13,2.7083333333333335,18,65,90.9090909090909,Красноярск,1067.0,0.0,0,,24
2025-11-03,4978c377-b74c-11ec-ae6e-08c0eb320147,1,0.7142857142857143,10,10,,Москва,1271.0,0.0,0,,14
2025-11-10,4978c377-b74c-11ec-ae6e-08c0eb320147,10,3.6923076923076925,14,48,51.85185185185185,Москва,1278.0,4.0,1,,13
2025-11-17,4978c377-b74c-11ec-ae6e-08c0eb320147,11,4.25,11,51,77.41935483870968,Москва,1285.0,3.0,1,,12
2025-11-24,4978c377-b74c-11ec-ae6e-08c0eb320147,12,3.0,13,48,92.3076923076923,Москва,1292.0,0.0,1,997974138.2256215,16
2025-11-03,4983807f-71bb-11ed-b96e-08c0eb32008b,1,1.1111111111111112,10,10,,Москва,1041.0,5.0,1,,9
2025-11-10,4983807f-71bb-11ed-b96e-08c0eb32008b,9,4.4,13,44,70.58823529411765,Москва,1048.0,0.0,0,,10
2025-11-17,4983807f-71bb-11ed-b96e-08c0eb32008b,10,3.769230769230769,16,49,36.36363636363637,Москва,1056.0,0.0,0,,13
2025-11-24,4983807f-71bb-11ed-b96e-08c0eb32008b,9,4.666666666666667,18,56,84.0,Москва,1063.0,0.0,0,17486483.853785787,12
2025-11-03,49960cbd-c138-11ef-aa3a-be3af2b6059f,1,1.0,10,10,,Москва,246.0,3.0,1,268144609.26603472,10
2025-11-10,49960cbd-c138-11ef-aa3a-be3af2b6059f,9,3.8,13,38,60.0,Москва,253.0,4.0,1,,10
2025-11-17,49960cbd-c138-11ef-aa3a-be3af2b6059f,11,5.0,13,40,85.71428571428571,Москва,260.0,3.0,1,,8
2025-11-24,49960cbd-c138-11ef-aa3a-be3af2b6059f,8,4.625,10,37,91.66666666666666,Москва,267.0,4.0,1,503016019.67983097,8
2025-11-03,49c07d86-f7fd-11ea-8599-1c34dae33151,1,0.7142857142857143,10,10,,Санкт-Петербург,1861.0,3.0,1,65630344.06925599,14
2025-11-10,49c07d86-f7fd-11ea-8599-1c34dae33151,14,2.588235294117647,11,44,100.0,Санкт-Петербург,1868.0,4.0,1,,17
2025-11-17,49c07d86-f7fd-11ea-8599-1c34dae33151,9,3.5714285714285716,8,50,100.0,Санкт-Петербург,1875.0,4.0,1,60517015943.17331,14
2025-11-24,49c07d86-f7fd-11ea-8599-1c34dae33151,11,2.388888888888889,11,43,100.0,Санкт-Петербург,1882.0,4.0,1,1508426165.8153403,18
2025-11-03,49c1a760-496f-11ed-885a-08c0eb32014b,1,1.6666666666666667,10,10,,Тамбов,1071.0,0.0,0,46066221.52627978,6
2025-11-10,49c1a760-496f-11ed-885a-08c0eb32014b,6,5.25,11,42,58.82352941176471,Тамбов,1078.0,0.0,0,556884894.7370718,8
2025-11-17,49c1a760-496f-11ed-885a-08c0eb32014b,6,4.875,10,39,67.74193548387096,Тамбов,1085.0,0.0,0,184511987103.65768,8
2025-11-24,49c1a760-496f-11ed-885a-08c0eb32014b,6,5.571428571428571,9,39,100.0,Тамбов,1092.0,2.0,1,57461031862.49814,7
2025-11-03,49c9c3a7-5a27-11ef-ae7a-08c0eb320147,1,0.9090909090909091,10,10,,Москва,420.0,5.0,1,,11
2025-11-10,49c9c3a7-5a27-11ef-ae7a-08c0eb320147,16,4.2727272727272725,14,47,100.0,Москва,427.0,5.0,1,38590498.57805912,11
2025-11-17,49c9c3a7-5a27-11ef-ae7a-08c0eb320147,14,6.375,14,51,95.23809523809524,Москва,434.0,5.0,1,8675819.081490936,8
2025-11-24,49c9c3a7-5a27-11ef-ae7a-08c0eb320147,15,4.7,12,47,100.0,Москва,441.0,5.0,1,,10
2025-11-03,4a17360b-3137-11ee-885f-08c0eb32014b,1,0.8333333333333334,10,10,,Сургут,775.0,2.0,1,,12
2025-11-10,4a17360b-3137-11ee-885f-08c0eb32014b,8,3.1538461538461537,10,41,100.0,Сургут,782.0,3.0,1,188970719.65035653,13
2025-11-17,4a17360b-3137-11ee-885f-08c0eb32014b,9,3.3333333333333335,10,40,82.14285714285714,Сургут,789.0,2.0,1,18300548.15676918,12
2025-11-24,4a17360b-3137-11ee-885f-08c0eb32014b,9,2.857142857142857,9,40,91.66666666666666,Сургут,796.0,5.0,1,8924976.44494452,14
2025-11-03,4a467df6-c4e4-11ea-b7de-0050560306e1,1,1.6666666666666667,10,10,,Москва,1922.0,3.0,1,57260851.895565376,6
2025-11-10,4a467df6-c4e4-11ea-b7de-0050560306e1,6,6.0,5,36,76.0,Москва,1929.0,2.0,1,193848773635.58478,6
2025-11-17,4a467df6-c4e4-11ea-b7de-0050560306e1,6,6.666666666666667,8,40,100.0,Москва,1936.0,0.0,1,1207330671.1242406,6
2025-11-24,4a467df6-c4e4-11ea-b7de-0050560306e1,6,6.166666666666667,7,37,95.45454545454544,Москва,1943.0,2.0,1,,6
2025-11-03,4a7a7906-92b1-11ed-885d-08c0eb32014b,1,1.0,10,10,,Краснодар,964.0,0.0,0,97487655686.93428,10
2025-11-10,4a7a7906-92b1-11ed-885d-08c0eb32014b,5,2.2222222222222223,9,20,80.0,Краснодар,971.0,1.0,1,260498165.47077078,9
2025-11-17,4a7a7906-92b1-11ed-885d-08c0eb32014b,6,2.1,10,21,84.21052631578947,Краснодар,978.0,0.0,0,122015119.62462796,10
2025-11-24,4a7a7906-92b1-11ed-885d-08c0eb32014b,6,2.2,9,22,71.42857142857143,Краснодар,985.0,3.0,1,268243502092.64136,10
2025-11-03,4aaf8c97-92b4-11ee-8861-08c0eb32014b,1,1.4285714285714286,10,10,,Москва,676.0,3.0,1,,7
2025-11-10,4aaf8c97-92b4-11ee-8861-08c0eb32014b,6,4.5,7,27,78.26086956521739,Москва,683.0,3.0,1,6577459613.192439,6
2025-11-17,4aaf8c97-92b4-11ee-8861-08c0eb32014b,7,5.0,6,30,85.71428571428571,Москва,690.0,3.0,1,73027533.9029801,6
2025-11-24,4aaf8c97-92b4-11ee-8861-08c0eb32014b,6,4.285714285714286,8,30,95.23809523809524,Москва,697.0,3.0,1,2940794955.723974,7
2025-11-03,4ac6ce2f-0574-11f0-a97a-be3af2b6059f,1,1.25,10,10,,Казань,199.0,0.0,0,,8
2025-11-10,4ac6ce2f-0574-11f0-a97a-be3af2b6059f,5,4.857142857142857,9,34,74.07407407407408,Казань,206.0,0.0,0,810326599.7338482,7
2025-11-17,4ac6ce2f-0574-11f0-a97a-be3af2b6059f,6,4.25,10,34,56.25,Казань,213.0,1.0,1,,8
2025-11-24,4ac6ce2f-0574-11f0-a97a-be3af2b6059f,6,4.857142857142857,10,34,88.23529411764706,Казань,220.0,0.0,1,11302078.01708187,7
2025-11-03,4ad8ecd8-c265-11ed-ae77-08c0eb320147,1,0.7692307692307693,10,10,,Сочи,894.0,0.0,0,12195731497.709589,13
2025-11-10,4ad8ecd8-c265-11ed-ae77-08c0eb320147,13,3.5384615384615383,18,46,33.33333333333333,Сочи,901.0,2.0,1,31203038255.534943,13
2025-11-17,4ad8ecd8-c265-11ed-ae77-08c0eb320147,13,4.0,16,48,82.14285714285714,Сочи,908.0,2.0,1,224204115.29619592,12
2025-11-24,4ad8ecd8-c265-11ed-ae77-08c0eb320147,10,3.5384615384615383,15,46,85.0,Сочи,915.0,3.0,1,12147819.723995596,13
2025-11-03,4b06888d-53bd-11ee-b10a-08c0eb31fffb,1,0.625,10,10,,Волгоград,756.0,4.0,1,55774791353.8059,16
2025-11-10,4b06888d-53bd-11ee-b10a-08c0eb31fffb,7,1.9285714285714286,7,27,100.0,Волгоград,763.0,3.0,1,11599157283.08652,14
2025-11-17,4b06888d-53bd-11ee-b10a-08c0eb31fffb,8,1.6470588235294117,7,28,86.36363636363636,Волгоград,770.0,5.0,1,876220819.9032197,17
2025-11-24,4b06888d-53bd-11ee-b10a-08c0eb31fffb,9,1.588235294117647,7,27,100.0,Волгоград,777.0,5.0,1,,17
2025-11-03,4b077183-e48d-11ef-a5c9-7cc255b74513,1,0.5882352941176471,10,10,,Москва,230.0,0.0,0,,17
2025-11-10,4b077183-e48d-11ef-a5c9-7cc255b74513,8,3.75,17,60,88.88888888888889,Москва,237.0,0.0,0,448311591.0815215,16
2025-11-17,4b077183-e48d-11ef-a5c9-7cc255b74513,8,3.6666666666666665,18,55,92.85714285714286,Москва,244.0,0.0,0,,15
2025-11-24,4b077183-e48d-11ef-a5c9-7cc255b74513,8,3.3157894736842106,24,63,88.88888888888889,Москва,251.0,0.0,0,18136294.29031097,19
2025-11-03,4b0c1cfa-9c33-11ef-b10b-08c0eb31fffb,1,0.7692307692307693,10,10,,Пермь,315.0,2.0,1,2355434.003428285,13
2025-11-10,4b0c1cfa-9c33-11ef-b10b-08c0eb31fffb,8,3.1538461538461537,12,41,70.45454545454545,Пермь,322.0,3.0,1,,13
2025-11-17,4b0c1cfa-9c33-11ef-b10b-08c0eb31fffb,9,3.0,11,45,65.0,Пермь,329.0,0.0,0,3105406789.4876723,15
2025-11-24,4b0c1cfa-9c33-11ef-b10b-08c0eb31fffb,8,2.6,11,39,58.53658536585365,Пермь,336.0,4.0,1,9533181378.974514,15
2025-11-03,4b384afd-da15-11ee-ae7a-08c0eb320147,1,0.9090909090909091,10,10,,Новокузнецк,571.0,1.0,1,10704677.22236981,11
2025-11-10,4b384afd-da15-11ee-ae7a-08c0eb320147,6,2.6363636363636362,9,29,72.72727272727273,Новокузнецк,578.0,2.0,1,119640596.42078224,11
2025-11-17,4b384afd-da15-11ee-ae7a-08c0eb320147,7,2.909090909090909,8,32,92.85714285714286,Новокузнецк,585.0,1.0,1,,11
2025-11-24,4b384afd-da15-11ee-ae7a-08c0eb320147,6,2.4615384615384617,9,32,81.25,Новокузнецк,592.0,1.0,1,315356350.413128,13
2025-11-03,4b523ebc-9ddc-11ef-8861-08c0eb32014b,1,1.6666666666666667,10,10,,Москва,323.0,5.0,1,415391445.1387753,6
2025-11-10,4b523ebc-9ddc-11ef-8861-08c0eb32014b,9,5.6,6,28,100.0,Москва,330.0,4.0,1,357203356.9253913,5
2025-11-17,4b523ebc-9ddc-11ef-8861-08c0eb32014b,9,5.6,7,28,90.0,Москва,337.0,5.0,1,619519765.7446212,5
2025-11-24,4b523ebc-9ddc-11ef-8861-08c0eb32014b,9,4.142857142857143,7,29,100.0,Москва,344.0,5.0,1,5002838415.835902,7
2025-11-03,4b6146e7-9d80-11ee-8861-08c0eb32014b,1,1.0,10,10,,Москва,643.0,0.0,0,57550659.07295225,10
2025-11-10,4b6146e7-9d80-11ee-8861-08c0eb32014b,6,3.0,13,27,82.35294117647058,Москва,650.0,0.0,0,,9
2025-11-17,4b6146e7-9d80-11ee-8861-08c0eb32014b,6,4.142857142857143,13,29,50.0,Москва,657.0,0.0,0,6080202400.579659,7
2025-11-24,4b6146e7-9d80-11ee-8861-08c0eb32014b,6,3.7142857142857144,12,26,100.0,Москва,664.0,0.0,0,17930396.452771373,7
2025-11-03,4b7bf15c-7d5d-11ee-b973-08c0eb32008b,1,0.7692307692307693,10,10,,Тюмень,658.0,1.0,1,7604999.917315482,13
2025-11-10,4b7bf15c-7d5d-11ee-b973-08c0eb32008b,7,2.4615384615384617,7,32,95.45454545454544,Тюмень,665.0,3.0,1,6360955051.994408,13
2025-11-17,4b7bf15c-7d5d-11ee-b973-08c0eb32008b,7,2.9166666666666665,6,35,92.5925925925926,Тюмень,672.0,3.0,1,,12
2025-11-24,4b7bf15c-7d5d-11ee-b973-08c0eb32008b,8,2.2857142857142856,9,32,82.14285714285714,Тюмень,679.0,5.0,1,288686034.00515807,14
2025-11-03,4b894baf-eaa8-11ee-b973-08c0eb32008b,1,1.6666666666666667,10,10,,Москва,503.0,2.0,1,465979002.43418103,6
2025-11-10,4b894baf-eaa8-11ee-b973-08c0eb32008b,4,6.2,5,31,29.411764705882355,Москва,510.0,2.0,1,13815021.458972374,5
2025-11-17,4b894baf-eaa8-11ee-b973-08c0eb32008b,5,7.0,5,35,79.16666666666666,Москва,517.0,1.0,1,14628577955.592136,5
2025-11-24,4b894baf-eaa8-11ee-b973-08c0eb32008b,5,7.0,6,35,89.47368421052632,Москва,524.0,0.0,1,11797086.393780502,5
2025-11-03,4b958bcb-bc7b-11ef-a97a-be3af2b6059f,1,0.47619047619047616,10,10,,Красноярск,207.0,0.0,1,98113014.27523667,21
2025-11-10,4b958bcb-bc7b-11ef-a97a-be3af2b6059f,8,1.8076923076923077,16,47,74.07407407407408,Красноярск,214.0,0.0,0,,26
2025-11-17,4b958bcb-bc7b-11ef-a97a-be3af2b6059f,8,2.1818181818181817,12,48,100.0,Красноярск,221.0,0.0,0,,22
2025-11-24,4b958bcb-bc7b-11ef-a97a-be3af2b6059f,10,1.96,12,49,81.48148148148148,Красноярск,228.0,1.0,1,55172544.54824103,25
2025-11-03,4bab55b4-f310-11ee-ae7a-08c0eb320147,1,0.7692307692307693,10,10,,Москва,543.0,5.0,1,2378889646.9580665,13
2025-11-10,4bab55b4-f310-11ee-ae7a-08c0eb320147,19,7.153846153846154,20,93,100.0,Москва,550.0,1.0,1,,13
2025-11-17,4bab55b4-f310-11ee-ae7a-08c0eb320147,14,5.538461538461538,18,72,100.0,Москва,557.0,0.0,1,,13
2025-11-24,4bab55b4-f310-11ee-ae7a-08c0eb320147,15,6.461538461538462,18,84,98.0,Москва,564.0,5.0,1,7609789.882868575,13
2025-11-03,4bad9e8c-a951-11ea-9e08-0050560306e1,1,1.0,10,10,,Москва,1953.0,1.0,1,379058260.81014144,10
2025-11-10,4bad9e8c-a951-11ea-9e08-0050560306e1,9,6.625,12,53,71.875,Москва,1960.0,2.0,1,1425625680.040751,8
2025-11-17,4bad9e8c-a951-11ea-9e08-0050560306e1,9,6.333333333333333,11,57,55.00000000000001,Москва,1967.0,0.0,0,58510564505.05136,9
2025-11-24,4bad9e8c-a951-11ea-9e08-0050560306e1,9,5.7,13,57,79.3103448275862,Москва,1974.0,1.0,1,83257925.90729766,10
2025-11-03,4bd0b227-50d4-11ef-b10b-08c0eb31fffb,1,0.4,10,10,,Москва,454.0,0.0,0,,25
2025-11-10,4bd0b227-50d4-11ef-b10b-08c0eb31fffb,8,1.2692307692307692,23,33,85.71428571428571,Москва,461.0,0.0,0,56675845.624717824,26
2025-11-17,4bd0b227-50d4-11ef-b10b-08c0eb31fffb,9,1.6428571428571428,24,46,50.0,Москва,468.0,0.0,0,139592806294.273,28
2025-11-24,4bd0b227-50d4-11ef-b10b-08c0eb31fffb,12,1.8076923076923077,27,47,76.92307692307693,Москва,475.0,0.0,0,23224483.337875225,26
2025-11-03,4bd7ea90-4edc-11eb-85a3-1c34dae33151,1,1.0,10,10,,Нижний Новгород,1739.0,0.0,0,6100308947.39801,10
2025-11-10,4bd7ea90-4edc-11eb-85a3-1c34dae33151,6,2.4545454545454546,6,27,92.3076923076923,Нижний Новгород,1746.0,3.0,1,495978212.78575814,11
2025-11-17,4bd7ea90-4edc-11eb-85a3-1c34dae33151,6,2.6666666666666665,7,24,100.0,Нижний Новгород,1753.0,0.0,0,203922894.3550151,9
2025-11-24,4bd7ea90-4edc-11eb-85a3-1c34dae33151,6,2.3636363636363638,11,26,87.5,Нижний Новгород,1760.0,0.0,0,27000834.91472057,11
2025-11-03,4c049298-4095-11ed-b106-08c0eb31fffb,1,0.7142857142857143,10,10,,Омск,1056.0,3.0,1,725218844.2447301,14
2025-11-10,4c049298-4095-11ed-b106-08c0eb31fffb,8,2.1538461538461537,7,28,75.0,Омск,1063.0,2.0,1,2203534489.722144,13
2025-11-17,4c049298-4095-11ed-b106-08c0eb31fffb,7,3.2222222222222223,6,29,42.10526315789473,Омск,1070.0,2.0,1,117317529.31547399,9
2025-11-24,4c049298-4095-11ed-b106-08c0eb31fffb,7,2.3076923076923075,7,30,63.1578947368421,Омск,1077.0,3.0,1,95978257.48593289,13
2025-11-03,4c227e20-5454-11ec-85ad-1c34dae33151,1,0.45454545454545453,10,10,,Киров,1407.0,2.0,1,9742894324.707163,22
2025-11-10,4c227e20-5454-11ec-85ad-1c34dae33151,8,1.8,9,45,85.18518518518519,Киров,1414.0,5.0,1,12675663.639038889,25
2025-11-17,4c227e20-5454-11ec-85ad-1c34dae33151,9,2.473684210526316,10,47,100.0,Киров,1421.0,0.0,1,,19
2025-11-24,4c227e20-5454-11ec-85ad-1c34dae33151,8,1.9523809523809523,10,41,78.57142857142857,Киров,1428.0,5.0,1,115323078668.9359,21
2025-11-03,4c23ad52-fdb9-11ef-a5c9-7cc255b74513,1,2.0,10,10,,Москва,204.0,0.0,0,4388567410.86563,5
2025-11-10,4c23ad52-fdb9-11ef-a5c9-7cc255b74513,6,6.5,8,39,67.85714285714286,Москва,211.0,2.0,1,6460562.1955795875,6
2025-11-17,4c23ad52-fdb9-11ef-a5c9-7cc255b74513,6,6.5,8,39,76.0,Москва,218.0,0.0,0,11600086434.28864,6
2025-11-24,4c23ad52-fdb9-11ef-a5c9-7cc255b74513,6,7.0,11,42,80.0,Москва,225.0,0.0,0,878147379.560534,6
2025-11-03,4c244420-d7bc-11ed-b970-08c0eb32008b,1,1.6666666666666667,10,10,,Москва,862.0,2.0,1,281799743159.7285,6
2025-11-10,4c244420-d7bc-11ed-b970-08c0eb32008b,6,5.666666666666667,6,34,57.692307692307686,Москва,869.0,2.0,1,,6
2025-11-17,4c244420-d7bc-11ed-b970-08c0eb32008b,6,6.8,6,34,100.0,Москва,876.0,2.0,1,159009344810.65973,5
2025-11-24,4c244420-d7bc-11ed-b970-08c0eb32008b,6,5.333333333333333,6,32,100.0,Москва,883.0,0.0,1,27044163776.269688,6
2025-11-03,4c51f70b-42d8-11ec-a0ee-ec0d9a21b021,1,0.5882352941176471,10,10,,Липецк,1439.0,0.0,0,3008204700.3512816,17
2025-11-10,4c51f70b-42d8-11ec-a0ee-ec0d9a21b021,8,1.875,9,30,100.0,Липецк,1446.0,2.0,1,765882305.2086068,16
2025-11-17,4c51f70b-42d8-11ec-a0ee-ec0d9a21b021,7,2.4615384615384617,8,32,80.0,Липецк,1453.0,3.0,1,11537258.9952461,13
2025-11-24,4c51f70b-42d8-11ec-a0ee-ec0d9a21b021,7,2.909090909090909,8,32,68.75,Липецк,1460.0,5.0,1,835980063.8520975,11
2025-11-03,4c53a9cc-299c-11ef-b10b-08c0eb31fffb,1,1.1111111111111112,10,10,,Калуга,469.0,1.0,1,262810466.2048548,9
2025-11-10,4c53a9cc-299c-11ef-b10b-08c0eb31fffb,6,2.5,7,25,100.0,Калуга,476.0,1.0,1,44748309.375094905,10
2025-11-17,4c53a9cc-299c-11ef-b10b-08c0eb31fffb,8,2.25,9,27,94.73684210526316,Калуга,483.0,5.0,1,,12
2025-11-24,4c53a9cc-299c-11ef-b10b-08c0eb31fffb,8,2.4545454545454546,7,27,100.0,Калуга,490.0,5.0,1,89386763.79799135,11
