calendar_dt,store_id,target
2025-11-10,452bf433-4096-11ed-885a-08c0eb32014b,2.0
2025-11-17,452bf433-4096-11ed-885a-08c0eb32014b,1.0
2025-11-03,452fc966-d7e0-11ea-8599-1c34dae33151,0.0
2025-11-10,452fc966-d7e0-11ea-8599-1c34dae33151,1.0
2025-11-17,452fc966-d7e0-11ea-8599-1c34dae33151,0.0
2025-11-03,45821c46-6ab1-11ef-b10b-08c0eb31fffb,0.0
2025-11-10,45821c46-6ab1-11ef-b10b-08c0eb31fffb,3.0
2025-11-17,45821c46-6ab1-11ef-b10b-08c0eb31fffb,2.0
2025-11-03,45d3c014-5e42-11ef-b973-08c0eb32008b,0.0
2025-11-10,45d3c014-5e42-11ef-b973-08c0eb32008b,1.0
2025-11-17,45d3c014-5e42-11ef-b973-08c0eb32008b,2.0
2025-11-03,45ddf1a2-f580-11ee-8861-08c0eb32014b,0.0
2025-11-10,45ddf1a2-f580-11ee-8861-08c0eb32014b,0.0
2025-11-17,45ddf1a2-f580-11ee-8861-08c0eb32014b,0.0
2025-11-03,4627abe5-1fef-11ea-85cc-0050560306e1,1.0
2025-11-10,4627abe5-1fef-11ea-85cc-0050560306e1,2.0
2025-11-17,4627abe5-1fef-11ea-85cc-0050560306e1,2.0
2025-11-03,465ff9f0-32fb-11ef-b10b-08c0eb31fffb,3.0
2025-11-10,465ff9f0-32fb-11ef-b10b-08c0eb31fffb,3.0
2025-11-17,465ff9f0-32fb-11ef-b10b-08c0eb31fffb,3.0
2025-11-03,468c9186-03c5-11ef-ae7a-08c0eb320147,0.0
2025-11-10,468c9186-03c5-11ef-ae7a-08c0eb320147,0.0
2025-11-17,468c9186-03c5-11ef-ae7a-08c0eb320147,0.0
2025-11-03,468f57fe-6988-11ed-ae75-08c0eb320147,0.0
2025-11-10,468f57fe-6988-11ed-ae75-08c0eb320147,0.0
2025-11-17,468f57fe-6988-11ed-ae75-08c0eb320147,1.0
2025-11-03,469e9816-63ff-11ed-b96e-08c0eb32008b,4.0
2025-11-10,469e9816-63ff-11ed-b96e-08c0eb32008b,4.0
2025-11-17,469e9816-63ff-11ed-b96e-08c0eb32008b,8.0
2025-11-03,46b65489-221a-11ee-ae78-08c0eb320147,0.0
2025-11-10,46b65489-221a-11ee-ae78-08c0eb320147,4.0
2025-11-17,46b65489-221a-11ee-ae78-08c0eb320147,3.0
2025-11-03,46c9b86a-921a-11eb-85a8-1c34dae33151,2.0
2025-11-10,46c9b86a-921a-11eb-85a8-1c34dae33151,2.0
2025-11-17,46c9b86a-921a-11eb-85a8-1c34dae33151,3.0
2025-11-03,46d7d3d8-db1d-11eb-85ad-1c34dae33151,0.0
2025-11-10,46d7d3d8-db1d-11eb-85ad-1c34dae33151,0.0
2025-11-17,46d7d3d8-db1d-11eb-85ad-1c34dae33151,0.0
2025-11-03,46f718f4-f3e1-11ed-b971-08c0eb32008b,4.0
2025-11-10,46f718f4-f3e1-11ed-b971-08c0eb32008b,5.0
2025-11-17,46f718f4-f3e1-11ed-b971-08c0eb32008b,6.0
2025-11-03,47059bc4-d7af-11ed-b970-08c0eb32008b,0.0
2025-11-10,47059bc4-d7af-11ed-b970-08c0eb32008b,0.0
2025-11-17,47059bc4-d7af-11ed-b970-08c0eb32008b,0.0
2025-11-03,4713d3f1-c266-11ed-885d-08c0eb32014b,0.0
2025-11-10,4713d3f1-c266-11ed-885d-08c0eb32014b,0.0
2025-11-17,4713d3f1-c266-11ed-885d-08c0eb32014b,1.0
2025-11-03,4727ca56-fb1e-11ee-b973-08c0eb32008b,0.0
2025-11-10,4727ca56-fb1e-11ee-b973-08c0eb32008b,1.0
2025-11-17,4727ca56-fb1e-11ee-b973-08c0eb32008b,1.0
2025-11-03,473c58f3-7f04-11ee-8861-08c0eb32014b,5.0
2025-11-10,473c58f3-7f04-11ee-8861-08c0eb32014b,3.0
2025-11-17,473c58f3-7f04-11ee-8861-08c0eb32014b,5.0
2025-11-03,47669a52-eaa6-11ee-b973-08c0eb32008b,1.0
2025-11-10,47669a52-eaa6-11ee-b973-08c0eb32008b,2.0
2025-11-17,47669a52-eaa6-11ee-b973-08c0eb32008b,3.0
2025-11-03,47990644-72b1-11eb-85a3-1c34dae33151,0.0
2025-11-10,47990644-72b1-11eb-85a3-1c34dae33151,0.0
2025-11-17,47990644-72b1-11eb-85a3-1c34dae33151,0.0
2025-11-03,47ad213a-ac6f-11ed-b109-08c0eb31fffb,0.0
2025-11-10,47ad213a-ac6f-11ed-b109-08c0eb31fffb,0.0
2025-11-17,47ad213a-ac6f-11ed-b109-08c0eb31fffb,1.0
2025-11-03,47ad6cda-3dfa-11eb-a941-98039bebacf1,0.0
2025-11-10,47ad6cda-3dfa-11eb-a941-98039bebacf1,0.0
2025-11-17,47ad6cda-3dfa-11eb-a941-98039bebacf1,0.0
2025-11-03,47c189a2-af2c-11eb-85ab-1c34dae33151,1.0
2025-11-10,47c189a2-af2c-11eb-85ab-1c34dae33151,3.0
2025-11-17,47c189a2-af2c-11eb-85ab-1c34dae33151,1.0
2025-11-03,47e6a0b3-6775-11ee-b972-08c0eb32008b,1.0
2025-11-10,47e6a0b3-6775-11ee-b972-08c0eb32008b,1.0
2025-11-17,47e6a0b3-6775-11ee-b972-08c0eb32008b,0.0
2025-11-03,4816c12b-16bf-11ef-8861-08c0eb32014b,0.0
2025-11-10,4816c12b-16bf-11ef-8861-08c0eb32014b,2.0
2025-11-17,4816c12b-16bf-11ef-8861-08c0eb32014b,3.0
2025-11-03,48184cee-461b-11ed-885a-08c0eb32014b,0.0
2025-11-10,48184cee-461b-11ed-885a-08c0eb32014b,0.0
2025-11-17,48184cee-461b-11ed-885a-08c0eb32014b,0.0
2025-11-03,4838ebf1-da45-11ef-9bb0-be3af2b6059f,0.0
2025-11-10,4838ebf1-da45-11ef-9bb0-be3af2b6059f,1.0
2025-11-17,4838ebf1-da45-11ef-9bb0-be3af2b6059f,1.0
2025-11-03,483cc87d-fea2-11ec-b96c-08c0eb32008b,0.0
2025-11-10,483cc87d-fea2-11ec-b96c-08c0eb32008b,6.0
2025-11-17,483cc87d-fea2-11ec-b96c-08c0eb32008b,4.0
2025-11-03,484edbe8-5f2c-11ec-ae6d-08c0eb320147,5.0
2025-11-10,484edbe8-5f2c-11ec-ae6d-08c0eb320147,6.0
2025-11-17,484edbe8-5f2c-11ec-ae6d-08c0eb320147,6.0
2025-11-03,48590fa8-c268-11ed-885d-08c0eb32014b,3.0
2025-11-10,48590fa8-c268-11ed-885d-08c0eb32014b,3.0
2025-11-17,48590fa8-c268-11ed-885d-08c0eb32014b,6.0
2025-11-03,489b6d77-adb2-11ef-b973-08c0eb32008b,0.0
2025-11-10,489b6d77-adb2-11ef-b973-08c0eb32008b,1.0
2025-11-17,489b6d77-adb2-11ef-b973-08c0eb32008b,0.0
2025-11-03,48a48d59-0b70-11ef-b973-08c0eb32008b,4.0
2025-11-10,48a48d59-0b70-11ef-b973-08c0eb32008b,0.0
2025-11-17,48a48d59-0b70-11ef-b973-08c0eb32008b,4.0
2025-11-03,48aad35c-ac74-11ed-885d-08c0eb32014b,0.0
2025-11-10,48aad35c-ac74-11ed-885d-08c0eb32014b,0.0
2025-11-17,48aad35c-ac74-11ed-885d-08c0eb32014b,0.0
2025-11-03,48b1fdce-4dc0-11f0-9bb2-be3af2b6059f,1.0
2025-11-10,48b1fdce-4dc0-11f0-9bb2-be3af2b6059f,5.0
2025-11-17,48b1fdce-4dc0-11f0-9bb2-be3af2b6059f,1.0
2025-11-03,48b757e3-29ab-11f0-aa3c-be3af2b6059f,7.0
2025-11-10,48b757e3-29ab-11f0-aa3c-be3af2b6059f,8.0
2025-11-17,48b757e3-29ab-11f0-aa3c-be3af2b6059f,8.0
2025-11-03,48bb4d7a-687a-11f0-a97c-be3af2b6059f,5.0
2025-11-10,48bb4d7a-687a-11f0-a97c-be3af2b6059f,4.0
2025-11-17,48bb4d7a-687a-11f0-a97c-be3af2b6059f,6.0
2025-11-03,48d95998-a181-11ed-ae77-08c0eb320147,2.0
2025-11-10,48d95998-a181-11ed-ae77-08c0eb320147,0.0
2025-11-17,48d95998-a181-11ed-ae77-08c0eb320147,0.0
2025-11-03,48dd6e38-710f-11eb-85a3-1c34dae33151,3.0
2025-11-10,48dd6e38-710f-11eb-85a3-1c34dae33151,2.0
2025-11-17,48dd6e38-710f-11eb-85a3-1c34dae33151,1.0
2025-11-03,48f6d47c-3d0d-11ef-b973-08c0eb32008b,3.0
2025-11-10,48f6d47c-3d0d-11ef-b973-08c0eb32008b,2.0
2025-11-17,48f6d47c-3d0d-11ef-b973-08c0eb32008b,2.0
2025-11-03,48f8c2fb-48f3-11ea-8a1c-0050560306e1,5.0
2025-11-10,48f8c2fb-48f3-11ea-8a1c-0050560306e1,2.0
2025-11-17,48f8c2fb-48f3-11ea-8a1c-0050560306e1,4.0
2025-11-03,49087fa1-099c-11ec-a0ee-ec0d9a21b021,0.0
2025-11-10,49087fa1-099c-11ec-a0ee-ec0d9a21b021,0.0
2025-11-17,49087fa1-099c-11ec-a0ee-ec0d9a21b021,0.0
2025-11-03,49256c39-fe27-11ee-ae7a-08c0eb320147,0.0
2025-11-10,49256c39-fe27-11ee-ae7a-08c0eb320147,1.0
2025-11-17,49256c39-fe27-11ee-ae7a-08c0eb320147,2.0
2025-11-03,4936d84b-47b3-11ec-85ad-1c34dae33151,4.0
2025-11-10,4936d84b-47b3-11ec-85ad-1c34dae33151,3.0
2025-11-17,4936d84b-47b3-11ec-85ad-1c34dae33151,3.0
2025-11-03,493c4690-6a32-11ed-b107-08c0eb31fffb,4.0
2025-11-10,493c4690-6a32-11ed-b107-08c0eb31fffb,5.0
2025-11-17,493c4690-6a32-11ed-b107-08c0eb31fffb,4.0
2025-11-03,493e56c6-70c3-11ed-b107-08c0eb31fffb,1.0
2025-11-10,493e56c6-70c3-11ed-b107-08c0eb31fffb,2.0
2025-11-17,493e56c6-70c3-11ed-b107-08c0eb31fffb,0.0
2025-11-03,4978c377-b74c-11ec-ae6e-08c0eb320147,0.0
2025-11-10,4978c377-b74c-11ec-ae6e-08c0eb320147,4.0
2025-11-17,4978c377-b74c-11ec-ae6e-08c0eb320147,3.0
2025-11-03,4983807f-71bb-11ed-b96e-08c0eb32008b,5.0
2025-11-10,4983807f-71bb-11ed-b96e-08c0eb32008b,0.0
2025-11-17,4983807f-71bb-11ed-b96e-08c0eb32008b,0.0
2025-11-03,49960cbd-c138-11ef-aa3a-be3af2b6059f,5.0
2025-11-10,49960cbd-c138-11ef-aa3a-be3af2b6059f,5.0
2025-11-17,49960cbd-c138-11ef-aa3a-be3af2b6059f,4.0
2025-11-03,49c07d86-f7fd-11ea-8599-1c34dae33151,3.0
2025-11-10,49c07d86-f7fd-11ea-8599-1c34dae33151,4.0
2025-11-17,49c07d86-f7fd-11ea-8599-1c34dae33151,4.0
2025-11-03,49c1a760-496f-11ed-885a-08c0eb32014b,0.0
2025-11-10,49c1a760-496f-11ed-885a-08c0eb32014b,0.0
2025-11-17,49c1a760-496f-11ed-885a-08c0eb32014b,0.0
2025-11-03,49c9c3a7-5a27-11ef-ae7a-08c0eb320147,9.0
2025-11-10,49c9c3a7-5a27-11ef-ae7a-08c0eb320147,8.0
2025-11-17,49c9c3a7-5a27-11ef-ae7a-08c0eb320147,7.0
2025-11-03,4a17360b-3137-11ee-885f-08c0eb32014b,2.0
2025-11-10,4a17360b-3137-11ee-885f-08c0eb32014b,4.0
2025-11-17,4a17360b-3137-11ee-885f-08c0eb32014b,2.0
2025-11-03,4a467df6-c4e4-11ea-b7de-0050560306e1,3.0
2025-11-10,4a467df6-c4e4-11ea-b7de-0050560306e1,2.0
2025-11-17,4a467df6-c4e4-11ea-b7de-0050560306e1,2.0
2025-11-03,4a7a7906-92b1-11ed-885d-08c0eb32014b,0.0
2025-11-10,4a7a7906-92b1-11ed-885d-08c0eb32014b,1.0
2025-11-17,4a7a7906-92b1-11ed-885d-08c0eb32014b,0.0
2025-11-03,4aaf8c97-92b4-11ee-8861-08c0eb32014b,3.0
2025-11-10,4aaf8c97-92b4-11ee-8861-08c0eb32014b,4.0
2025-11-17,4aaf8c97-92b4-11ee-8861-08c0eb32014b,3.0
2025-11-03,4ac6ce2f-0574-11f0-a97a-be3af2b6059f,0.0
2025-11-10,4ac6ce2f-0574-11f0-a97a-be3af2b6059f,0.0
2025-11-17,4ac6ce2f-0574-11f0-a97a-be3af2b6059f,1.0
2025-11-03,4ad8ecd8-c265-11ed-ae77-08c0eb320147,0.0
2025-11-10,4ad8ecd8-c265-11ed-ae77-08c0eb320147,2.0
2025-11-17,4ad8ecd8-c265-11ed-ae77-08c0eb320147,2.0
2025-11-03,4b06888d-53bd-11ee-b10a-08c0eb31fffb,4.0
2025-11-10,4b06888d-53bd-11ee-b10a-08c0eb31fffb,3.0
2025-11-17,4b06888d-53bd-11ee-b10a-08c0eb31fffb,5.0
2025-11-03,4b077183-e48d-11ef-a5c9-7cc255b74513,0.0
2025-11-10,4b077183-e48d-11ef-a5c9-7cc255b74513,0.0
2025-11-17,4b077183-e48d-11ef-a5c9-7cc255b74513,0.0
2025-11-03,4b0c1cfa-9c33-11ef-b10b-08c0eb31fffb,2.0
2025-11-10,4b0c1cfa-9c33-11ef-b10b-08c0eb31fffb,3.0
2025-11-17,4b0c1cfa-9c33-11ef-b10b-08c0eb31fffb,0.0
2025-11-03,4b384afd-da15-11ee-ae7a-08c0eb320147,2.0
2025-11-10,4b384afd-da15-11ee-ae7a-08c0eb320147,2.0
2025-11-17,4b384afd-da15-11ee-ae7a-08c0eb320147,2.0
2025-11-03,4b523ebc-9ddc-11ef-8861-08c0eb32014b,5.0
2025-11-10,4b523ebc-9ddc-11ef-8861-08c0eb32014b,5.0
2025-11-17,4b523ebc-9ddc-11ef-8861-08c0eb32014b,8.0
2025-11-03,4b6146e7-9d80-11ee-8861-08c0eb32014b,0.0
2025-11-10,4b6146e7-9d80-11ee-8861-08c0eb32014b,0.0
2025-11-17,4b6146e7-9d80-11ee-8861-08c0eb32014b,0.0
2025-11-03,4b7bf15c-7d5d-11ee-b973-08c0eb32008b,1.0
2025-11-10,4b7bf15c-7d5d-11ee-b973-08c0eb32008b,3.0
2025-11-17,4b7bf15c-7d5d-11ee-b973-08c0eb32008b,3.0
2025-11-03,4b894baf-eaa8-11ee-b973-08c0eb32008b,2.0
2025-11-10,4b894baf-eaa8-11ee-b973-08c0eb32008b,2.0
2025-11-17,4b894baf-eaa8-11ee-b973-08c0eb32008b,1.0
2025-11-03,4b958bcb-bc7b-11ef-a97a-be3af2b6059f,1.0
2025-11-10,4b958bcb-bc7b-11ef-a97a-be3af2b6059f,0.0
2025-11-17,4b958bcb-bc7b-11ef-a97a-be3af2b6059f,0.0
2025-11-03,4bab55b4-f310-11ee-ae7a-08c0eb320147,7.0
2025-11-10,4bab55b4-f310-11ee-ae7a-08c0eb320147,1.0
2025-11-17,4bab55b4-f310-11ee-ae7a-08c0eb320147,1.0
2025-11-03,4bad9e8c-a951-11ea-9e08-0050560306e1,2.0
2025-11-10,4bad9e8c-a951-11ea-9e08-0050560306e1,2.0
2025-11-17,4bad9e8c-a951-11ea-9e08-0050560306e1,0.0
2025-11-03,4bd0b227-50d4-11ef-b10b-08c0eb31fffb,0.0
2025-11-10,4bd0b227-50d4-11ef-b10b-08c0eb31fffb,0.0
2025-11-17,4bd0b227-50d4-11ef-b10b-08c0eb31fffb,0.0
2025-11-03,4bd7ea90-4edc-11eb-85a3-1c34dae33151,0.0
2025-11-10,4bd7ea90-4edc-11eb-85a3-1c34dae33151,3.0
2025-11-17,4bd7ea90-4edc-11eb-85a3-1c34dae33151,0.0
2025-11-03,4c049298-4095-11ed-b106-08c0eb31fffb,3.0
2025-11-10,4c049298-4095-11ed-b106-08c0eb31fffb,3.0
2025-11-17,4c049298-4095-11ed-b106-08c0eb31fffb,2.0
2025-11-03,4c227e20-5454-11ec-85ad-1c34dae33151,2.0
2025-11-10,4c227e20-5454-11ec-85ad-1c34dae33151,9.0
2025-11-17,4c227e20-5454-11ec-85ad-1c34dae33151,1.0
2025-11-03,4c23ad52-fdb9-11ef-a5c9-7cc255b74513,0.0
2025-11-10,4c23ad52-fdb9-11ef-a5c9-7cc255b74513,2.0
2025-11-17,4c23ad52-fdb9-11ef-a5c9-7cc255b74513,0.0
2025-11-03,4c244420-d7bc-11ed-b970-08c0eb32008b,2.0
2025-11-10,4c244420-d7bc-11ed-b970-08c0eb32008b,2.0
2025-11-17,4c244420-d7bc-11ed-b970-08c0eb32008b,3.0
2025-11-03,4c51f70b-42d8-11ec-a0ee-ec0d9a21b021,0.0
2025-11-10,4c51f70b-42d8-11ec-a0ee-ec0d9a21b021,2.0
2025-11-17,4c51f70b-42d8-11ec-a0ee-ec0d9a21b021,3.0
2025-11-03,4c53a9cc-299c-11ef-b10b-08c0eb31fffb,3.0
2025-11-10,4c53a9cc-299c-11ef-b10b-08c0eb31fffb,2.0
2025-11-17,4c53a9cc-299c-11ef-b10b-08c0eb31fffb,5.0
2024-03-04,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2024-03-11,4c5db80c-3fe0-11ed-885a-08c0eb32014b,4.0
2024-03-18,4c5db80c-3fe0-11ed-885a-08c0eb32014b,3.0
2024-03-25,4c5db80c-3fe0-11ed-885a-08c0eb32014b,2.0
2024-04-01,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2024-04-08,4c5db80c-3fe0-11ed-885a-08c0eb32014b,3.0
2024-04-15,4c5db80c-3fe0-11ed-885a-08c0eb32014b,4.0
2024-04-22,4c5db80c-3fe0-11ed-885a-08c0eb32014b,1.0
2024-04-29,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2024-05-06,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2024-05-13,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2024-05-20,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2024-05-27,4c5db80c-3fe0-11ed-885a-08c0eb32014b,2.0
2024-06-03,4c5db80c-3fe0-11ed-885a-08c0eb32014b,1.0
2024-06-10,4c5db80c-3fe0-11ed-885a-08c0eb32014b,5.0
2024-06-17,4c5db80c-3fe0-11ed-885a-08c0eb32014b,3.0
2024-06-24,4c5db80c-3fe0-11ed-885a-08c0eb32014b,2.0
2024-07-01,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2024-07-08,4c5db80c-3fe0-11ed-885a-08c0eb32014b,4.0
2024-07-15,4c5db80c-3fe0-11ed-885a-08c0eb32014b,2.0
2024-07-22,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2024-07-29,4c5db80c-3fe0-11ed-885a-08c0eb32014b,1.0
2024-08-05,4c5db80c-3fe0-11ed-885a-08c0eb32014b,2.0
2024-08-12,4c5db80c-3fe0-11ed-885a-08c0eb32014b,2.0
2024-08-19,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2024-08-26,4c5db80c-3fe0-11ed-885a-08c0eb32014b,3.0
2024-09-02,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2024-09-09,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2024-09-16,4c5db80c-3fe0-11ed-885a-08c0eb32014b,2.0
2024-09-23,4c5db80c-3fe0-11ed-885a-08c0eb32014b,1.0
2024-09-30,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2024-10-07,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2024-10-14,4c5db80c-3fe0-11ed-885a-08c0eb32014b,2.0
2024-10-21,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2024-10-28,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2024-11-04,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2024-11-11,4c5db80c-3fe0-11ed-885a-08c0eb32014b,3.0
2024-11-18,4c5db80c-3fe0-11ed-885a-08c0eb32014b,2.0
2024-11-25,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2024-12-02,4c5db80c-3fe0-11ed-885a-08c0eb32014b,4.0
2024-12-09,4c5db80c-3fe0-11ed-885a-08c0eb32014b,3.0
2024-12-16,4c5db80c-3fe0-11ed-885a-08c0eb32014b,2.0
2024-12-23,4c5db80c-3fe0-11ed-885a-08c0eb32014b,3.0
2024-12-30,4c5db80c-3fe0-11ed-885a-08c0eb32014b,7.0
2025-01-06,4c5db80c-3fe0-11ed-885a-08c0eb32014b,5.0
2025-01-13,4c5db80c-3fe0-11ed-885a-08c0eb32014b,5.0
2025-01-20,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-01-27,4c5db80c-3fe0-11ed-885a-08c0eb32014b,3.0
2025-02-03,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-02-10,4c5db80c-3fe0-11ed-885a-08c0eb32014b,4.0
2025-02-17,4c5db80c-3fe0-11ed-885a-08c0eb32014b,8.0
2025-02-24,4c5db80c-3fe0-11ed-885a-08c0eb32014b,10.0
2025-03-03,4c5db80c-3fe0-11ed-885a-08c0eb32014b,3.0
2025-03-10,4c5db80c-3fe0-11ed-885a-08c0eb32014b,3.0
2025-03-17,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-03-24,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-03-31,4c5db80c-3fe0-11ed-885a-08c0eb32014b,4.0
2025-04-07,4c5db80c-3fe0-11ed-885a-08c0eb32014b,2.0
2025-04-14,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-04-21,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-04-28,4c5db80c-3fe0-11ed-885a-08c0eb32014b,2.0
2025-05-05,4c5db80c-3fe0-11ed-885a-08c0eb32014b,2.0
2025-05-12,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-05-19,4c5db80c-3fe0-11ed-885a-08c0eb32014b,1.0
2025-05-26,4c5db80c-3fe0-11ed-885a-08c0eb32014b,2.0
2025-06-02,4c5db80c-3fe0-11ed-885a-08c0eb32014b,4.0
2025-06-09,4c5db80c-3fe0-11ed-885a-08c0eb32014b,3.0
2025-06-16,4c5db80c-3fe0-11ed-885a-08c0eb32014b,2.0
2025-06-23,4c5db80c-3fe0-11ed-885a-08c0eb32014b,1.0
2025-06-30,4c5db80c-3fe0-11ed-885a-08c0eb32014b,2.0
2025-07-07,4c5db80c-3fe0-11ed-885a-08c0eb32014b,1.0
2025-07-14,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-07-21,4c5db80c-3fe0-11ed-885a-08c0eb32014b,2.0
2025-07-28,4c5db80c-3fe0-11ed-885a-08c0eb32014b,1.0
2025-08-04,4c5db80c-3fe0-11ed-885a-08c0eb32014b,1.0
2025-08-11,4c5db80c-3fe0-11ed-885a-08c0eb32014b,1.0
2025-08-18,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-08-25,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-09-01,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-09-08,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-09-15,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-09-22,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-09-29,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-10-06,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-10-13,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-10-20,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-10-27,4c5db80c-3fe0-11ed-885a-08c0eb32014b,0.0
2025-11-03,4ca29605-9e78-11ee-8861-08c0eb32014b,1.0
2025-11-10,4ca29605-9e78-11ee-8861-08c0eb32014b,2.0
2025-11-17,4ca29605-9e78-11ee-8861-08c0eb32014b,2.0
2025-11-03,4cb0e67f-1a9d-11ea-a231-0050560306e1,3.0
2025-11-10,4cb0e67f-1a9d-11ea-a231-0050560306e1,4.0
2025-11-17,4cb0e67f-1a9d-11ea-a231-0050560306e1,4.0
2025-11-03,4cba3098-3cf7-11ee-b10a-08c0eb31fffb,1.0
2025-11-10,4cba3098-3cf7-11ee-b10a-08c0eb31fffb,6.0
2025-11-17,4cba3098-3cf7-11ee-b10a-08c0eb31fffb,5.0
2025-11-03,4cc56210-75e7-11ea-95b9-0050560306e1,1.0
2025-11-10,4cc56210-75e7-11ea-95b9-0050560306e1,0.0
2025-11-17,4cc56210-75e7-11ea-95b9-0050560306e1,4.0
2025-11-03,4cc5ad8f-9058-11ef-b973-08c0eb32008b,0.0
2025-11-10,4cc5ad8f-9058-11ef-b973-08c0eb32008b,2.0
2025-11-17,4cc5ad8f-9058-11ef-b973-08c0eb32008b,0.0
2025-11-03,4ccf4fd7-7d3f-11ee-ae7a-08c0eb320147,0.0
2025-11-10,4ccf4fd7-7d3f-11ee-ae7a-08c0eb320147,1.0
2025-11-17,4ccf4fd7-7d3f-11ee-ae7a-08c0eb320147,3.0
2025-11-03,4d01e5ea-7d4f-11ee-ae7a-08c0eb320147,0.0
2025-11-10,4d01e5ea-7d4f-11ee-ae7a-08c0eb320147,0.0
2025-11-17,4d01e5ea-7d4f-11ee-ae7a-08c0eb320147,0.0
2025-11-03,4d364397-0b16-11ef-b10b-08c0eb31fffb,5.0
2025-11-10,4d364397-0b16-11ef-b10b-08c0eb31fffb,4.0
2025-11-17,4d364397-0b16-11ef-b10b-08c0eb31fffb,0.0
2025-11-03,4d3dbe5d-ee47-11ec-ae71-08c0eb320147,4.0
2025-11-10,4d3dbe5d-ee47-11ec-ae71-08c0eb320147,6.0
2025-11-17,4d3dbe5d-ee47-11ec-ae71-08c0eb320147,9.0
2025-11-03,4d9532ca-250e-11ec-a0ee-ec0d9a21b021,1.0
2025-11-10,4d9532ca-250e-11ec-a0ee-ec0d9a21b021,5.0
2025-11-17,4d9532ca-250e-11ec-a0ee-ec0d9a21b021,2.0
2025-11-03,4dcdb11b-135e-11ef-ae7a-08c0eb320147,0.0
2025-11-10,4dcdb11b-135e-11ef-ae7a-08c0eb320147,2.0
2025-11-17,4dcdb11b-135e-11ef-ae7a-08c0eb320147,0.0
2025-11-03,4dde0700-a0bf-11ee-b10b-08c0eb31fffb,1.0
2025-11-10,4dde0700-a0bf-11ee-b10b-08c0eb31fffb,4.0
2025-11-17,4dde0700-a0bf-11ee-b10b-08c0eb31fffb,2.0
2025-11-03,4de45e88-8454-11ee-ae7a-08c0eb320147,1.0
2025-11-10,4de45e88-8454-11ee-ae7a-08c0eb320147,5.0
2025-11-17,4de45e88-8454-11ee-ae7a-08c0eb320147,3.0
2025-11-03,4e2e9c10-acbe-11ef-b973-08c0eb32008b,2.0
2025-11-10,4e2e9c10-acbe-11ef-b973-08c0eb32008b,1.0
2025-11-17,4e2e9c10-acbe-11ef-b973-08c0eb32008b,1.0
2025-11-03,4e364bbf-49c3-11ea-8a1c-0050560306e1,3.0
2025-11-10,4e364bbf-49c3-11ea-8a1c-0050560306e1,3.0
2025-11-17,4e364bbf-49c3-11ea-8a1c-0050560306e1,4.0
2024-07-22,4e3ffefb-2957-11ef-b10b-08c0eb31fffb,5.0
2024-07-29,4e3ffefb-2957-11ef-b10b-08c0eb31fffb,0.0
2024-08-05,4e3ffefb-2957-11ef-b10b-08c0eb31fffb,0.0
2024-08-12,4e3ffefb-2957-11ef-b10b-08c0eb31fffb,1.0
2024-08-19,4e3ffefb-2957-11ef-b10b-08c0eb31fffb,0.0
2024-08-26,4e3ffefb-2957-11ef-b10b-08c0eb31fffb,5.0
